ticker,SPY US 01/15/27 P500 Equity,SPY US 01/16/26 C620 Equity,SPY US 01/16/26 C660 Equity,SPY US 01/16/26 P500 Equity,SPY US 01/16/26 P505 Equity,SPY US 01/16/26 P550 Equity,SPY US 01/16/26 P600 Equity,SPY US 01/16/26 P620 Equity,SPY US 01/16/26 P630 Equity,SPY US 01/16/26 P645 Equity,SPY US 01/16/26 P650 Equity,SPY US 02/20/26 P540 Equity,SPY US 02/20/26 P600 Equity,SPY US 02/27/26 P595 Equity,SPY US 03/20/26 P550 Equity,SPY US 03/20/26 P560 Equity,SPY US 03/20/26 P585 Equity,SPY US 06/18/26 P500 Equity,SPY US 06/18/26 P505 Equity,SPY US 06/18/26 P515 Equity,SPY US 06/18/26 P550 Equity,SPY US 06/18/26 P560 Equity,SPY US 06/18/26 P585 Equity,SPY US 06/18/26 P625 Equity,SPY US 06/18/26 P640 Equity,SPY US 06/18/26 P645 Equity,SPY US 06/30/26 P615 Equity,SPY US 09/09/25 C648 Equity,SPY US 09/09/25 C649 Equity,SPY US 09/09/25 C650 Equity,SPY US 09/09/25 P625 Equity,SPY US 09/09/25 P641 Equity,SPY US 09/09/25 P646 Equity,SPY US 09/09/25 P647 Equity,SPY US 09/09/25 P649 Equity,SPY US 09/10/25 C635 Equity,SPY US 09/10/25 C650 Equity,SPY US 09/10/25 C651 Equity,SPY US 09/10/25 C652 Equity,SPY US 09/10/25 C653 Equity,SPY US 09/10/25 C654 Equity,SPY US 09/10/25 C655 Equity,SPY US 09/10/25 P630 Equity,SPY US 09/10/25 P643 Equity,SPY US 09/10/25 P647 Equity,SPY US 09/10/25 P650 Equity,SPY US 09/10/25 P651 Equity,SPY US 09/10/25 P652 Equity,SPY US 09/10/25 P653 Equity,SPY US 09/11/25 C654 Equity,SPY US 09/11/25 C658 Equity,SPY US 09/11/25 C666 Equity,SPY US 09/11/25 P643 Equity,SPY US 09/11/25 P647 Equity,SPY US 09/11/25 P650 Equity,SPY US 09/12/25 C643 Equity,SPY US 09/12/25 C647 Equity,SPY US 09/12/25 C648 Equity,SPY US 09/12/25 C650 Equity,SPY US 09/12/25 C652 Equity,SPY US 09/12/25 C654 Equity,SPY US 09/12/25 C655 Equity,SPY US 09/12/25 C656 Equity,SPY US 09/12/25 P618 Equity,SPY US 09/12/25 P630 Equity,SPY US 09/12/25 P633 Equity,SPY US 09/12/25 P634 Equity,SPY US 09/12/25 P635 Equity,SPY US 09/12/25 P636 Equity,SPY US 09/12/25 P639 Equity,SPY US 09/12/25 P640 Equity,SPY US 09/12/25 P645 Equity,SPY US 09/12/25 P646 Equity,SPY US 09/12/25 P648 Equity,SPY US 09/12/25 P649 Equity,SPY US 09/12/25 P650 Equity,SPY US 09/12/25 P652 Equity,SPY US 09/15/25 P638 Equity,SPY US 09/15/25 P648 Equity,SPY US 09/17/25 P647 Equity,SPY US 09/18/25 C710 Equity,SPY US 09/18/25 P600 Equity,SPY US 09/18/25 P645 Equity,SPY US 09/18/26 C710 Equity,SPY US 09/18/26 P595 Equity,SPY US 09/18/26 P600 Equity,SPY US 09/19/25 C600 Equity,SPY US 09/19/25 C620 Equity,SPY US 09/19/25 C625 Equity,SPY US 09/19/25 C635 Equity,SPY US 09/19/25 C645 Equity,SPY US 09/19/25 C650 Equity,SPY US 09/19/25 C655 Equity,SPY US 09/19/25 C657 Equity,SPY US 09/19/25 C660 Equity,SPY US 09/19/25 C670 Equity,SPY US 09/19/25 P450 Equity,SPY US 09/19/25 P520 Equity,SPY US 09/19/25 P530 Equity,SPY US 09/19/25 P560 Equity,SPY US 09/19/25 P565 Equity,SPY US 09/19/25 P570 Equity,SPY US 09/19/25 P575 Equity,SPY US 09/19/25 P580 Equity,SPY US 09/19/25 P590 Equity,SPY US 09/19/25 P600 Equity,SPY US 09/19/25 P605 Equity,SPY US 09/19/25 P610 Equity,SPY US 09/19/25 P615 Equity,SPY US 09/19/25 P616 Equity,SPY US 09/19/25 P619 Equity,SPY US 09/19/25 P620 Equity,SPY US 09/19/25 P625 Equity,SPY US 09/19/25 P630 Equity,SPY US 09/19/25 P632 Equity,SPY US 09/19/25 P634 Equity,SPY US 09/19/25 P635 Equity,SPY US 09/19/25 P638 Equity,SPY US 09/19/25 P640 Equity,SPY US 09/19/25 P642 Equity,SPY US 09/19/25 P645 Equity,SPY US 09/19/25 P646 Equity,SPY US 09/19/25 P648 Equity,SPY US 09/26/25 C657 Equity,SPY US 09/26/25 P639 Equity,SPY US 09/26/25 P648 Equity,SPY US 09/30/25 C635 Equity,SPY US 09/30/25 C640 Equity,SPY US 09/30/25 C644 Equity,SPY US 09/30/25 C660 Equity,SPY US 09/30/25 C670 Equity,SPY US 09/30/25 P574 Equity,SPY US 09/30/25 P575 Equity,SPY US 09/30/25 P580 Equity,SPY US 09/30/25 P600 Equity,SPY US 09/30/25 P610 Equity,SPY US 09/30/25 P615 Equity,SPY US 09/30/25 P620 Equity,SPY US 09/30/25 P625 Equity,SPY US 09/30/25 P630 Equity,SPY US 09/30/25 P635 Equity,SPY US 09/30/25 P637 Equity,SPY US 09/30/25 P640 Equity,SPY US 09/30/25 P644 Equity,SPY US 09/30/25 P645 Equity,SPY US 09/30/25 P648 Equity,SPY US 09/30/25 P650 Equity,SPY US 10/03/25 C657 Equity,SPY US 10/03/25 P620 Equity,SPY US 10/10/25 C658 Equity,SPY US 10/17/25 C645 Equity,SPY US 10/17/25 C650 Equity,SPY US 10/17/25 C670 Equity,SPY US 10/17/25 P550 Equity,SPY US 10/17/25 P570 Equity,SPY US 10/17/25 P575 Equity,SPY US 10/17/25 P580 Equity,SPY US 10/17/25 P585 Equity,SPY US 10/17/25 P590 Equity,SPY US 10/17/25 P600 Equity,SPY US 10/17/25 P605 Equity,SPY US 10/17/25 P610 Equity,SPY US 10/17/25 P615 Equity,SPY US 10/17/25 P617 Equity,SPY US 10/17/25 P620 Equity,SPY US 10/17/25 P625 Equity,SPY US 10/17/25 P630 Equity,SPY US 10/17/25 P635 Equity,SPY US 10/17/25 P640 Equity,SPY US 10/17/25 P645 Equity,SPY US 10/17/25 P650 Equity,SPY US 10/24/25 P630 Equity,SPY US 10/31/25 C675 Equity,SPY US 10/31/25 P580 Equity,SPY US 10/31/25 P625 Equity,SPY US 10/31/25 P640 Equity,SPY US 11/21/25 C660 Equity,SPY US 11/21/25 P565 Equity,SPY US 11/21/25 P595 Equity,SPY US 11/21/25 P600 Equity,SPY US 11/21/25 P610 Equity,SPY US 11/21/25 P615 Equity,SPY US 11/21/25 P620 Equity,SPY US 11/21/25 P625 Equity,SPY US 11/21/25 P630 Equity,SPY US 11/21/25 P650 Equity,SPY US 11/21/25 P660 Equity,SPY US 12/18/26 C725 Equity,SPY US 12/18/26 C750 Equity,SPY US 12/18/26 C800 Equity,SPY US 12/18/26 P500 Equity,SPY US 12/19/25 C635 Equity,SPY US 12/19/25 C640 Equity,SPY US 12/19/25 C645 Equity,SPY US 12/19/25 C650 Equity,SPY US 12/19/25 C660 Equity,SPY US 12/19/25 C690 Equity,SPY US 12/19/25 C700 Equity,SPY US 12/19/25 P505 Equity,SPY US 12/19/25 P550 Equity,SPY US 12/19/25 P575 Equity,SPY US 12/19/25 P580 Equity,SPY US 12/19/25 P585 Equity,SPY US 12/19/25 P590 Equity,SPY US 12/19/25 P595 Equity,SPY US 12/19/25 P600 Equity,SPY US 12/19/25 P610 Equity,SPY US 12/19/25 P620 Equity,SPY US 12/19/25 P625 Equity,SPY US 12/19/25 P630 Equity,SPY US 12/19/25 P635 Equity,SPY US 12/19/25 P640 Equity,SPY US 12/19/25 P645 Equity,SPY US 12/19/25 P650 Equity,SPY US 12/31/25 C660 Equity,SPY US 12/31/25 P540 Equity,SPY US 12/31/25 P550 Equity,SPY US 12/31/25 P555 Equity,SPY US 12/31/25 P645 Equity
2024-04-10,,13.228,12.613,17.962,17.993,15.964,15.825,17.859,18.895,20.244,20.734,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.314,12.864,12.782,12.611,12.5,12.452,12.449,,12.373,12.328,20.588,16.965,16.52,15.112,14.913,14.733,14.575,14.462,15.274,16.392,16.979,17.525,18.076,,,18.58,19.087,19.645,,,20.174,,20.641,,21.115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.601,12.355,,18.653,12.871,12.76,12.687,12.624,12.51,12.321,12.304,18.009,15.864,14.724,14.506,14.352,14.902,15.39,15.972,17.002,18.121,18.614,19.104,19.55,19.96,20.438,20.95,,,,,
2024-04-11,,13.385,12.689,18.222,17.865,15.815,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.4,12.913,12.813,12.65,12.569,12.507,12.468,,12.414,12.376,20.494,16.825,16.327,14.883,14.651,14.42,14.189,13.941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.631,12.185,,18.589,12.979,12.889,12.812,12.744,12.622,12.448,12.371,17.875,15.741,14.654,14.445,14.237,14.014,,,,,,,,,,,,,,,
2024-04-12,,13.462,12.769,18.338,17.941,15.899,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.512,13.025,12.926,12.806,12.706,12.627,12.589,,12.554,12.499,20.68,16.964,16.47,15.044,14.818,14.592,14.369,14.089,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.876,12.984,,18.404,13.053,12.967,12.894,12.82,12.723,12.507,12.474,17.952,15.815,14.74,14.44,14.177,,,,,,,,,,,,,,,,
2024-04-15,,13.488,12.81,18.506,18.031,15.966,16.35,18.327,19.207,20.786,21.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.532,13.055,12.965,12.888,12.769,12.702,12.687,,12.619,12.691,20.801,17.093,16.607,15.171,14.97,14.807,14.663,14.893,15.985,17.143,17.63,18.159,18.731,,,19.233,19.772,20.224,,,20.669,,21.172,,21.704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.177,13.176,,18.321,13.123,13.034,13.009,12.909,12.881,12.876,12.542,17.939,15.936,14.973,14.843,14.992,15.591,16.117,16.603,17.692,18.615,19.094,19.559,20.062,20.627,21.088,21.539,,,,,
2024-04-16,,13.355,12.683,18.187,17.954,15.896,16.52,18.474,19.393,20.85,21.299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.42,12.965,12.873,12.721,12.605,12.551,12.515,,12.483,12.439,20.599,16.964,16.473,14.921,14.698,14.468,14.146,14.565,15.518,16.818,17.303,17.521,18.069,,,18.87,19.369,19.555,,,19.761,,20.337,,20.833,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.031,13.091,,18.541,12.956,12.889,12.813,12.749,12.629,12.451,12.448,17.978,15.794,14.631,14.57,14.879,15.493,16.112,16.533,17.586,18.451,18.8,19.316,19.865,20.471,20.983,21.243,,,,,
2024-04-17,,13.262,12.587,18.046,17.932,15.722,16.504,18.486,19.3,20.978,21.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.271,12.864,12.782,12.637,12.524,12.481,12.445,,12.42,12.384,20.478,16.799,16.214,14.785,14.566,14.293,14.37,15.112,15.966,17.279,17.608,18.093,18.827,,,19.367,19.922,20.236,,,20.542,,21.004,,21.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.14,13.029,,18.588,12.846,12.765,12.694,12.68,12.519,12.375,12.338,17.794,15.566,14.276,,15.096,,,16.472,17.663,,,,,,,,,,,,
2024-04-18,,13.333,12.742,17.858,17.612,15.436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.318,12.89,12.807,12.663,12.56,12.525,12.455,,12.469,12.439,20.274,16.556,15.963,14.452,14.173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.226,13.17,,18.298,12.95,12.87,12.801,12.719,12.635,12.482,12.472,17.652,15.363,13.861,,,,,,,,,,,,,,,,,,
2024-04-19,,13.321,12.746,17.882,17.657,15.557,17.387,19.249,20.298,21.51,21.957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.337,12.945,12.857,12.729,12.607,12.594,12.566,,12.539,12.538,20.249,16.629,16.052,14.68,14.489,14.326,8.99,9.326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.794,12.736,,18.11,12.957,12.883,12.796,12.734,12.641,12.519,12.519,17.763,15.484,14.872,15.436,15.956,16.387,16.878,17.568,18.456,19.543,19.957,20.571,20.968,21.067,21.633,22.146,,,,,
2024-04-22,,13.017,12.523,17.576,17.354,15.457,17.662,19.67,20.663,22.03,22.464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.957,12.555,12.46,12.426,12.263,12.25,12.19,,12.177,12.248,19.816,16.31,15.855,14.674,14.59,14.69,15.289,15.872,17.043,18.126,18.673,19.208,19.771,,,20.247,20.74,21.247,,,21.781,,22.26,,22.717,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.587,12.913,,17.924,12.697,12.647,12.585,12.481,12.432,12.299,12.269,17.379,15.297,14.695,15.295,15.91,16.375,16.886,17.428,18.602,19.627,20.145,20.691,20.91,21.329,21.76,22.602,,,,,
2024-04-23,,13.03,12.411,17.536,17.187,15.155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.013,12.557,12.533,12.406,12.296,12.255,12.204,,12.198,12.167,19.618,16.058,15.602,14.165,13.936,13.674,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.518,12.66,,18.125,12.604,12.571,12.449,12.445,12.282,12.156,12.186,17.144,15.005,13.816,,,,,,,,,,,,,,,,,,
2024-04-24,,12.669,12.173,17.807,17.485,15.653,18.051,20.133,21.13,22.561,23.021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.639,12.263,12.191,12.066,11.977,11.945,11.919,,12.017,11.879,19.855,16.475,16.015,14.876,14.9,15.193,15.839,16.468,17.684,18.853,19.426,19.977,20.527,,,21.07,21.599,22.126,,,22.645,,23.143,,23.643,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.313,12.709,,18.13,12.326,12.258,12.199,12.146,12.053,11.93,11.931,17.429,15.542,15.166,15.774,16.525,17.097,17.66,18.221,19.1,20.124,20.641,21.335,21.83,22.308,22.783,23.253,,,,,
2024-04-25,,13.275,12.599,17.062,16.455,13.736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.376,12.863,12.758,12.583,12.44,12.385,12.333,,12.288,12.221,19.044,15.122,14.561,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.654,12.927,,17.576,12.929,12.836,12.761,12.67,12.531,12.332,12.308,16.41,13.54,,,,,,,,,,,,,,,,,,,
2024-04-26,,12.782,12.155,17.388,17.099,15.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.81,12.362,12.271,12.096,12.062,11.958,11.919,,11.892,11.905,19.617,16.064,15.573,14.124,13.906,13.689,13.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.303,12.697,,18.102,12.452,12.33,12.292,12.231,12.105,11.939,11.934,17.13,15.008,13.927,13.654,,,,,,,,,,,,,,,,,
2024-04-29,,12.74,12.103,17.425,17.203,15.158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.751,12.294,12.211,12.053,12.001,11.935,11.863,,11.837,11.785,19.606,16.093,15.585,14.162,13.932,13.692,13.364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.283,12.361,,18.137,12.402,12.321,12.25,12.176,12.075,11.887,11.876,17.216,15.072,13.962,13.694,,,,,,,,,,,,,,,,,
2024-04-30,,12.716,12.171,17.38,17.156,15.107,17.032,18.883,19.757,21.521,21.962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.658,12.273,12.198,12.078,11.988,11.95,11.924,,11.896,11.892,19.545,16.063,15.579,14.291,14.121,14.107,14.648,15.209,16.347,17.448,17.956,18.527,19.086,,,19.552,20.081,20.522,,,20.982,,21.543,,22.118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.345,12.759,,17.95,12.403,12.333,12.277,12.217,12.128,11.998,12.003,17.149,15.031,14.207,14.851,15.367,15.922,16.412,16.923,18.009,19.198,19.72,20.266,20.783,21.227,21.673,21.736,,,,,
2024-05-01,,12.821,12.25,17.214,16.981,14.877,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.802,12.413,12.338,12.214,12.124,12.095,12.077,,12.043,12.035,19.399,15.86,15.333,13.742,13.038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.41,12.935,,17.689,12.47,12.413,12.349,12.3,12.208,12.097,12.104,16.962,14.756,,,,,,,,,,,,,,,,,,,
2024-05-02,,12.697,12.148,17.396,17.028,14.963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.606,12.201,12.124,11.997,11.901,11.909,11.891,,11.874,11.844,19.384,15.873,15.436,14.033,13.848,13.69,13.71,13.95,15.26,16.056,16.659,17.101,17.887,,,18.357,18.608,18.921,,,19.744,,20.404,,20.673,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.343,12.266,,17.876,12.373,12.299,12.236,12.155,12.087,11.945,11.956,16.978,14.839,13.69,13.533,,,,,,,,,,,,,,,,,
2024-05-03,,12.753,12.145,17.237,16.912,14.911,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.657,12.231,12.148,12.016,11.92,11.869,11.835,,11.816,11.774,19.368,15.864,15.342,13.82,13.54,13.216,12.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.285,12.268,,17.92,12.398,12.282,12.24,12.17,12.068,11.905,11.893,16.964,14.766,13.441,12.935,,,,,,,,,,,,,,,,,
2024-05-06,,12.683,12.081,17.445,17.147,15.149,14.543,16.493,17.48,19.002,19.413,,,,,,,17.684,17.487,17.091,15.672,15.263,14.271,16.205,17.471,18.152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.614,12.189,12.078,11.935,11.821,11.772,11.74,,11.727,11.692,19.465,16.035,15.519,14.154,13.937,13.727,13.545,13.364,13.917,15.084,15.637,16.09,16.63,,,17.126,17.742,18.28,,,18.685,,19.105,,19.661,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.254,12.204,,17.909,12.373,12.289,12.209,12.14,12.021,11.823,11.805,17.092,15.023,13.904,13.69,13.489,13.193,13.823,14.487,15.261,16.503,16.797,17.144,17.662,18.148,18.855,19.28,,,,,
2024-05-07,,12.77,12.112,17.241,17.015,14.975,,,,,,,,,,,,17.588,17.393,16.989,15.551,15.114,14.032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.707,12.242,12.153,12.04,11.958,11.908,11.867,,11.779,11.733,19.321,15.832,15.318,13.917,13.7,13.453,13.207,12.887,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.302,12.47,,17.895,12.478,12.348,12.276,12.196,12.075,11.851,11.815,16.931,14.858,13.689,13.439,13.115,,,,,,,,,,,,,,,,
2024-05-08,,12.666,12.027,17.324,17.102,15.097,14.448,16.383,17.377,18.744,,,,,,,,17.702,17.506,17.333,15.694,15.288,14.274,16.462,17.759,18.191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.497,12.076,11.984,11.871,11.8,11.742,11.719,,11.633,11.59,19.413,15.982,15.49,14.098,13.895,13.689,13.51,13.352,14.009,15.197,15.753,16.282,16.778,,,17.292,17.886,18.382,,,18.846,,19.303,,19.852,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.182,12.35,,18.087,12.325,12.238,12.167,12.097,11.981,11.754,11.724,17.036,14.95,13.888,13.68,13.473,13.394,14.012,14.548,15.512,16.587,16.994,17.496,17.922,18.448,19.007,19.396,,,,,
2024-05-09,,12.662,11.968,17.251,17.028,14.961,,,,,,,,,,,,17.62,17.419,17.019,15.572,15.146,14.028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.587,12.113,12.027,11.908,11.779,11.731,11.685,,11.603,11.551,19.341,15.911,15.373,13.852,13.592,13.331,13.053,12.762,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.171,12.119,,18.08,12.216,12.133,12.054,11.948,11.871,11.653,11.623,17.032,14.824,13.592,13.318,13.0,,,,,,,,,,,,,,,,
2024-05-10,,12.626,11.943,17.317,17.091,15.049,13.687,15.771,16.973,18.529,18.998,,,,,,,17.98,17.462,17.06,15.621,15.173,13.957,15.926,17.308,17.734,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.538,12.087,11.998,11.836,11.707,11.664,11.607,,11.53,11.487,19.404,15.914,15.412,13.973,13.735,13.496,13.266,13.036,13.091,14.141,14.809,15.287,15.715,,,16.311,16.93,17.46,,,17.906,,18.287,,18.782,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.17,12.352,,17.996,12.255,12.169,12.087,12.001,11.884,11.634,11.603,17.002,14.869,13.711,13.43,13.139,12.986,13.21,13.786,14.683,15.885,16.343,16.857,17.412,17.975,18.561,18.735,,,,,
2024-05-13,,12.609,11.95,17.368,17.197,15.199,14.202,16.232,17.277,18.628,19.149,,,,,,,17.785,17.587,17.19,15.791,15.393,14.445,16.199,17.585,18.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.489,12.06,11.98,11.846,11.771,11.708,11.676,,11.568,11.519,19.534,16.114,15.596,14.199,14.02,13.817,13.648,13.539,13.749,14.916,15.483,16.034,16.545,,,17.085,17.657,18.167,,,18.647,,19.129,,19.655,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.253,12.453,,17.963,12.213,12.128,12.057,11.987,11.873,11.631,11.605,17.172,15.008,14.09,13.918,13.764,13.705,13.861,14.432,15.471,16.535,17.042,17.53,17.977,18.49,18.987,19.436,,,,,
2024-05-14,,12.66,11.998,17.468,17.123,15.078,12.925,,16.373,,,,,,,,,17.695,17.495,17.093,15.66,15.247,14.205,15.714,16.394,16.911,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.582,12.143,12.06,11.904,11.778,11.782,11.73,,11.69,11.595,19.497,16.003,15.502,14.021,13.791,13.554,13.339,13.132,12.942,13.444,14.116,15.001,15.306,,,,16.295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.225,12.263,,18.06,12.245,12.165,12.089,12.012,11.903,11.718,11.667,17.095,14.986,13.844,13.623,13.422,13.225,12.914,13.156,,15.301,,,,,,,,,,,
2024-05-15,,12.54,11.866,17.443,17.217,15.209,13.372,15.354,16.359,17.776,18.257,,,,,,,17.904,17.596,17.2,15.785,15.381,14.402,15.186,16.575,17.077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.446,11.992,11.901,11.741,11.656,11.624,11.568,,11.53,11.463,19.608,16.122,15.625,14.194,13.968,13.757,13.558,13.373,13.121,13.832,14.426,15.007,15.574,,,16.096,16.621,17.162,,,17.703,,18.19,,18.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.135,11.883,,18.398,12.166,12.084,12.006,11.918,11.816,11.624,11.538,17.209,15.069,14.049,13.857,13.675,13.522,13.426,13.469,14.572,15.621,16.14,16.646,17.142,17.637,18.12,18.594,,,,,
